#Time,X,Y,Z,CONF
000184.940,0.63,0.76,0.03,88
000185.040,0.64,0.75,-0.04,84
000185.140,0.63,0.76,0.04,78
000185.240,0.63,0.77,0.11,76
000185.340,0.61,0.79,0.19,59
000185.440,0.61,0.79,0.21,78
000185.540,0.59,0.81,0.26,58
000185.640,0.59,0.82,0.31,57
000185.740,0.58,0.81,0.28,84
000185.840,0.59,0.80,0.28,82
000185.950,0.60,0.80,0.26,89
000186.050,0.62,0.77,0.09,64
000186.150,0.62,0.77,0.03,94
000186.250,0.61,0.78,0.13,59
000186.350,0.63,0.77,0.05,91
000186.450,0.65,0.76,-0.03,84
000186.550,0.65,0.76,-0.07,90
000186.650,0.66,0.75,-0.13,80
000186.750,0.65,0.76,-0.05,88
000186.850,0.62,0.79,0.07,59
000186.950,0.63,0.78,0.00,90
000187.050,0.63,0.77,-0.03,95
000187.150,0.65,0.76,-0.07,90
000187.250,0.66,0.76,-0.11,86
000187.350,0.64,0.77,-0.03,86
000187.450,0.62,0.79,0.07,64
000187.550,0.62,0.79,0.11,85
000187.650,0.62,0.78,0.15,83
000187.750,0.60,0.81,0.22,56
000187.850,0.63,0.78,0.10,85
000187.950,0.61,0.80,0.18,58
000188.050,0.62,0.79,0.10,93
000188.150,0.63,0.77,0.02,88
000188.250,0.66,0.75,-0.07,74
000188.350,0.65,0.76,-0.00,87
000188.450,0.64,0.76,0.06,84
000188.550,0.63,0.76,0.07,94
000188.650,0.64,0.75,-0.01,83
000188.750,0.63,0.76,0.09,64
000188.850,0.61,0.79,0.16,67
000188.950,0.62,0.78,0.09,95
000189.050,0.61,0.78,0.10,92
000189.150,0.62,0.78,0.15,80
000189.250,0.61,0.79,0.17,83
000189.350,0.62,0.77,0.06,82
000189.450,0.64,0.76,0.02,97
000189.550,0.62,0.78,0.12,60
000189.650,0.63,0.78,0.17,77
000189.750,0.61,0.81,0.22,61
000189.850,0.63,0.77,0.11,89
000189.950,0.65,0.77,0.02,82
000190.050,0.64,0.78,0.06,87
000190.150,0.64,0.76,-0.02,83
000190.250,0.62,0.80,0.09,56
000190.350,0.63,0.79,0.00,83
000190.450,0.64,0.78,0.05,90
000190.550,0.64,0.77,0.10,86
000190.650,0.65,0.75,-0.01,77
000190.750,0.63,0.77,0.04,84
000190.850,0.66,0.75,-0.07,66
000190.960,0.63,0.78,0.05,56
