#Time,X,Y,Z,CONF
000113.700,0.58,0.83,0.12,63
000113.800,0.55,0.84,0.16,70
000113.900,0.54,0.86,0.22,55
000114.000,0.55,0.86,0.25,66
000114.100,0.52,0.87,0.28,58
000114.200,0.57,0.83,0.10,64
000114.300,0.54,0.85,0.16,57
000114.400,0.56,0.84,0.14,95
000114.500,0.56,0.84,0.21,61
000114.600,0.55,0.85,0.21,78
000114.700,0.61,0.81,0.05,64
000114.800,0.60,0.80,0.10,84
000114.900,0.59,0.81,0.17,62
000115.000,0.60,0.79,0.11,96
000115.100,0.56,0.82,0.18,50
000115.200,0.58,0.81,0.21,82
000115.300,0.56,0.83,0.25,60
000115.400,0.56,0.84,0.21,88
000115.500,0.58,0.82,0.05,63
000115.600,0.58,0.82,0.07,89
000115.700,0.58,0.82,0.11,83
000115.800,0.57,0.83,0.18,62
000115.900,0.56,0.84,0.24,56
000116.000,0.56,0.83,0.28,65
000116.100,0.60,0.78,0.10,66
000116.200,0.62,0.77,0.01,84
000116.300,0.64,0.76,-0.05,88
000116.400,0.65,0.75,-0.10,82
000116.500,0.63,0.75,-0.01,83
000116.600,0.63,0.77,0.05,83
000116.700,0.62,0.78,0.12,76
000116.800,0.63,0.76,0.01,82
000116.900,0.64,0.75,-0.04,91
000117.000,0.65,0.74,-0.13,65
000117.100,0.64,0.75,-0.05,86
000117.200,0.65,0.75,-0.09,90
000117.300,0.64,0.75,-0.13,85
000117.400,0.64,0.75,-0.16,85
000117.500,0.66,0.74,-0.16,92
000117.600,0.65,0.77,-0.23,57
000117.700,0.62,0.81,-0.07,57
000117.800,0.63,0.79,-0.16,66
000117.900,0.65,0.77,-0.18,85
000118.000,0.64,0.76,-0.24,64
000118.100,0.64,0.75,-0.24,87
000118.200,0.61,0.78,-0.09,61
000118.300,0.59,0.82,0.03,57
000118.410,0.60,0.80,-0.03,88
000118.510,0.60,0.79,-0.02,96
000118.610,0.62,0.78,-0.06,91
000118.710,0.61,0.79,-0.01,89
000118.810,0.63,0.79,-0.06,86
000118.910,0.62,0.81,0.05,62
000119.010,0.63,0.78,-0.03,82
000119.110,0.66,0.76,-0.08,89
000119.210,0.62,0.79,0.05,55
000119.310,0.62,0.79,-0.02,86
000119.410,0.60,0.82,0.08,60
000119.510,0.61,0.80,0.10,92
000119.610,0.60,0.82,0.17,61
000119.710,0.56,0.85,0.21,61
000119.810,0.60,0.81,0.05,64
000119.910,0.61,0.80,-0.02,88
000120.010,0.63,0.78,-0.07,87
000120.110,0.64,0.77,-0.16,62
000120.210,0.61,0.82,-0.04,62
000120.310,0.59,0.83,0.08,58
000120.410,0.59,0.82,0.09,91
000120.510,0.59,0.82,0.17,60
000120.610,0.60,0.80,0.06,82
000120.710,0.59,0.82,0.16,57
000120.810,0.59,0.81,0.16,88
000120.910,0.58,0.83,0.22,58
000121.010,0.58,0.82,0.20,89
000121.110,0.60,0.80,0.09,85
000121.210,0.58,0.84,0.15,61
000121.310,0.59,0.81,0.06,86
000121.410,0.58,0.83,0.09,78
000121.510,0.57,0.84,0.16,66
000121.610,0.56,0.85,0.14,86
000121.710,0.60,0.80,0.00,70
000121.810,0.58,0.82,0.10,63
000121.910,0.57,0.83,0.18,56
000122.010,0.55,0.84,0.23,60
000122.110,0.57,0.82,0.11,85
000122.210,0.59,0.79,0.02,87
000122.310,0.57,0.82,0.11,57
000122.410,0.58,0.81,0.03,85
000122.510,0.60,0.79,-0.03,89
000122.610,0.62,0.78,-0.05,97
000122.710,0.63,0.77,-0.10,81
000122.810,0.61,0.79,0.02,61
000122.910,0.64,0.78,-0.03,90
000123.010,0.65,0.75,-0.13,69
000123.110,0.63,0.78,0.01,60
000123.210,0.63,0.78,0.08,78
000123.310,0.63,0.78,0.03,93
000123.420,0.61,0.79,0.13,58
000123.520,0.59,0.81,0.19,59
000123.620,0.56,0.84,0.24,56
000123.720,0.58,0.83,0.07,62
000123.820,0.58,0.84,0.08,87
000123.920,0.56,0.86,0.16,58
000124.020,0.54,0.86,0.22,57
000124.120,0.53,0.88,0.24,60
000124.220,0.56,0.82,0.07,63
000124.320,0.59,0.78,-0.05,65
000124.420,0.59,0.78,0.01,87
000124.520,0.59,0.80,0.11,60
000124.620,0.58,0.81,0.18,62
000124.720,0.61,0.79,0.07,83
000124.820,0.59,0.80,0.16,57
000124.920,0.61,0.78,0.08,94
000125.020,0.59,0.81,0.16,56
000125.120,0.60,0.80,0.16,91
000125.220,0.61,0.79,0.07,89
000125.320,0.59,0.82,0.16,57
000125.420,0.57,0.83,0.21,61
000125.520,0.54,0.85,0.25,55
000125.620,0.55,0.84,0.25,83
000125.720,0.55,0.83,0.22,90
000125.820,0.58,0.81,0.10,85
000125.920,0.57,0.83,0.17,60
000126.020,0.55,0.84,0.22,60
000126.120,0.55,0.85,0.27,61
000126.220,0.58,0.82,0.13,83
000126.320,0.60,0.80,0.03,83
000126.420,0.62,0.77,-0.02,92
000126.520,0.62,0.78,0.02,89
000126.620,0.62,0.78,0.07,86
000126.720,0.65,0.76,-0.05,63
000126.820,0.62,0.78,0.05,63
000126.920,0.63,0.76,-0.07,64
000127.020,0.62,0.77,0.05,64
