#Time,X,Y,Z,CONF
000128.690,0.62,0.78,-0.10,85
000128.790,0.63,0.77,-0.13,88
000128.890,0.60,0.81,-0.02,61
000128.990,0.57,0.84,0.07,60
000129.090,0.55,0.86,0.15,54
000129.190,0.57,0.84,0.05,84
000129.300,0.60,0.81,-0.07,64
000129.400,0.58,0.84,0.05,55
000129.500,0.62,0.80,-0.07,62
000129.600,0.59,0.82,0.05,57
000129.700,0.57,0.84,0.15,53
000129.800,0.56,0.83,0.21,62
000129.900,0.59,0.80,0.10,88
000130.000,0.56,0.84,0.17,52
000130.100,0.56,0.85,0.20,74
000130.200,0.54,0.87,0.23,60
000130.300,0.53,0.88,0.28,53
000130.400,0.57,0.84,0.17,94
000130.500,0.56,0.86,0.23,60
000130.600,0.55,0.89,0.26,55
000130.700,0.55,0.89,0.29,62
000130.800,0.55,0.87,0.28,80
000130.900,0.54,0.87,0.24,82
000131.000,0.57,0.84,0.10,80
000131.100,0.55,0.83,0.18,60
000131.200,0.57,0.81,0.08,87
000131.300,0.57,0.82,0.15,64
000131.400,0.57,0.83,0.22,57
000131.500,0.58,0.81,0.11,85
000131.600,0.60,0.80,0.01,82
000131.700,0.58,0.82,0.05,83
000131.800,0.57,0.83,0.14,57
000131.900,0.56,0.85,0.21,58
000132.000,0.57,0.83,0.10,85
000132.100,0.61,0.81,-0.03,66
000132.200,0.63,0.80,-0.09,82
000132.300,0.61,0.82,0.04,56
000132.400,0.62,0.79,-0.01,93
000132.500,0.60,0.81,0.10,58
000132.600,0.62,0.79,-0.00,80
000132.700,0.65,0.77,-0.00,98
000132.800,0.65,0.76,-0.07,81
000132.900,0.67,0.75,-0.08,96
000133.000,0.63,0.78,-0.16,57
000133.100,0.65,0.76,-0.23,63
000133.200,0.60,0.81,-0.07,51
000133.300,0.63,0.78,-0.16,67
000133.400,0.64,0.76,-0.17,89
000133.500,0.60,0.79,-0.04,62
000133.600,0.63,0.78,-0.07,93
000133.700,0.60,0.81,0.04,60
000133.800,0.63,0.78,-0.00,95
000133.900,0.59,0.81,0.10,54
000134.000,0.58,0.81,0.14,79
000134.100,0.61,0.78,0.01,72
000134.200,0.60,0.80,0.12,58
000134.310,0.58,0.83,0.19,52
000134.410,0.57,0.84,0.20,78
000134.510,0.57,0.84,0.26,59
000134.610,0.56,0.85,0.30,58
000134.710,0.54,0.87,0.32,56
000134.810,0.53,0.88,0.34,54
000134.910,0.56,0.84,0.20,87
000135.010,0.54,0.86,0.24,56
000135.110,0.57,0.84,0.11,80
