#Time,X,Y,Z,CONF
000112.960,0.55,0.87,0.24,56
000113.060,0.55,0.86,0.22,85
000113.160,0.58,0.82,0.07,72
000113.260,0.56,0.85,0.14,61
000113.360,0.59,0.83,-0.00,64
000113.460,0.61,0.81,-0.03,96
000113.560,0.63,0.79,-0.13,63
000113.660,0.64,0.78,-0.13,93
000113.760,0.65,0.78,-0.20,67
000113.860,0.62,0.81,-0.05,58
000113.960,0.60,0.83,0.06,57
000114.060,0.59,0.84,0.15,59
000114.160,0.56,0.86,0.20,57
000114.260,0.54,0.88,0.25,54
000114.360,0.53,0.87,0.29,55
000114.460,0.53,0.88,0.31,61
000114.560,0.58,0.84,0.14,69
000114.660,0.60,0.81,0.08,96
000114.760,0.58,0.84,0.15,58
000114.860,0.60,0.80,0.05,83
000114.960,0.57,0.83,0.13,55
000115.060,0.60,0.81,0.08,97
000115.160,0.61,0.79,-0.05,62
000115.260,0.63,0.78,-0.08,92
000115.360,0.64,0.76,-0.17,63
000115.460,0.65,0.76,-0.19,85
000115.570,0.65,0.75,-0.21,85
000115.670,0.62,0.77,-0.09,78
000115.770,0.61,0.77,-0.15,75
000115.870,0.62,0.76,-0.17,86
000115.970,0.59,0.80,-0.03,57
000116.070,0.62,0.78,-0.13,64
000116.170,0.62,0.78,-0.15,87
000116.270,0.58,0.82,-0.01,51
000116.370,0.59,0.81,-0.07,83
000116.470,0.61,0.78,-0.09,93
000116.570,0.64,0.77,-0.17,65
000116.670,0.64,0.75,-0.20,82
000116.770,0.64,0.76,-0.21,85
000116.870,0.65,0.76,-0.26,64
000116.970,0.61,0.79,-0.09,53
000117.070,0.63,0.77,-0.11,92
000117.170,0.59,0.81,0.02,50
000117.270,0.62,0.80,-0.08,70
000117.370,0.58,0.82,0.05,53
000117.470,0.57,0.84,0.14,56
000117.570,0.55,0.88,0.18,60
000117.670,0.54,0.90,0.22,59
000117.770,0.58,0.87,0.06,61
000117.870,0.56,0.88,0.13,61
000117.970,0.56,0.87,0.20,59
000118.070,0.59,0.83,0.12,95
000118.170,0.57,0.86,0.17,61
000118.270,0.54,0.88,0.23,52
000118.370,0.57,0.85,0.06,62
000118.470,0.62,0.82,-0.06,65
000118.570,0.58,0.85,0.04,57
000118.670,0.57,0.86,0.13,56
000118.770,0.58,0.85,0.17,80
000118.870,0.60,0.81,0.06,84
000118.970,0.62,0.80,-0.01,86
000119.070,0.59,0.83,0.09,55
000119.170,0.57,0.84,0.17,56
000119.270,0.60,0.81,0.11,98
000119.370,0.63,0.78,-0.02,64
000119.470,0.63,0.78,-0.09,78
000119.570,0.62,0.80,0.04,57
000119.670,0.59,0.83,0.14,52
000119.770,0.56,0.86,0.20,55
000119.870,0.56,0.87,0.20,78
000119.970,0.58,0.85,0.09,87
000120.070,0.57,0.86,0.16,60
000120.170,0.55,0.88,0.23,49
000120.270,0.53,0.91,0.26,55
000120.370,0.56,0.87,0.18,97
000120.470,0.56,0.87,0.24,59
000120.570,0.56,0.86,0.23,82
000120.680,0.55,0.87,0.26,61
000120.780,0.57,0.84,0.17,94
000120.880,0.60,0.82,0.11,96
000120.980,0.63,0.80,-0.02,68
000121.080,0.64,0.78,-0.06,91
000121.180,0.61,0.80,-0.02,84
000121.280,0.59,0.83,0.09,59
000121.380,0.63,0.79,-0.04,65
000121.480,0.60,0.82,0.07,57
000121.580,0.59,0.82,0.15,65
000121.680,0.57,0.84,0.21,60
000121.780,0.61,0.81,0.10,88
000121.880,0.59,0.83,0.13,76
000121.980,0.58,0.83,0.17,77
000122.080,0.60,0.81,0.11,97
000122.180,0.64,0.79,-0.02,67
000122.280,0.66,0.76,-0.12,66
000122.380,0.65,0.77,-0.16,82
000122.480,0.63,0.78,-0.06,81
000122.580,0.61,0.80,0.05,64
000122.680,0.63,0.79,-0.07,62
000122.780,0.64,0.77,-0.06,99
000122.880,0.61,0.80,0.05,57
000122.980,0.63,0.79,-0.02,84
000123.080,0.60,0.82,0.07,60
000123.180,0.57,0.85,0.16,51
000123.280,0.60,0.82,0.01,64
000123.380,0.56,0.85,0.10,56
000123.480,0.56,0.87,0.16,60
000123.580,0.57,0.84,0.07,87
000123.680,0.56,0.85,0.15,58
000123.780,0.54,0.87,0.20,61
000123.880,0.58,0.85,0.05,64
000123.980,0.60,0.82,-0.01,93
000124.080,0.62,0.84,-0.07,77
000124.180,0.60,0.86,0.04,59
